256	0.00361010830325
1	0.0324909747292
2	0.0469314079422
3	0.028880866426
4	0.0649819494585
133	0.00361010830325
6	0.043321299639
7	0.0252707581227
8	0.0397111913357
9	0.0252707581227
10	0.057761732852
11	0.028880866426
12	0.028880866426
13	0.0252707581227
14	0.0252707581227
15	0.043321299639
16	0.0108303249097
17	0.0108303249097
18	0.028880866426
19	0.0216606498195
20	0.0324909747292
21	0.00361010830325
22	0.0252707581227
23	0.014440433213
24	0.0180505415162
26	0.0108303249097
175	0.00361010830325
28	0.0252707581227
29	0.0108303249097
30	0.0180505415162
5	0.0216606498195
32	0.00361010830325
33	0.0072202166065
34	0.0108303249097
35	0.0108303249097
36	0.00361010830325
37	0.0072202166065
38	0.014440433213
39	0.0108303249097
41	0.014440433213
42	0.00361010830325
43	0.0108303249097
159	0.00361010830325
45	0.00361010830325
46	0.00361010830325
47	0.00361010830325
27	0.0108303249097
51	0.00361010830325
52	0.00361010830325
53	0.00361010830325
55	0.0072202166065
57	0.00361010830325
31	0.0072202166065
60	0.00361010830325
318	0.00361010830325
64	0.00361010830325
65	0.00361010830325
196	0.00361010830325
69	0.00361010830325
73	0.00361010830325
207	0.00361010830325
82	0.00361010830325
48	0.00361010830325
152	0.00361010830325
348	0.00361010830325
137	0.00361010830325
59	0.0072202166065
44	0.00361010830325
140	0.00361010830325
315	0.00361010830325
251	0.00361010830325
