1	0.0131578947368
2	0.0131578947368
3	0.00986842105263
4	0.0361842105263
5	0.0131578947368
6	0.0296052631579
7	0.0394736842105
8	0.0427631578947
9	0.0493421052632
10	0.0361842105263
11	0.0427631578947
12	0.0361842105263
13	0.0493421052632
14	0.0460526315789
15	0.0361842105263
16	0.0263157894737
17	0.0328947368421
18	0.0460526315789
19	0.0131578947368
20	0.0164473684211
21	0.0394736842105
22	0.0230263157895
23	0.0197368421053
24	0.0131578947368
25	0.0131578947368
26	0.0328947368421
27	0.0131578947368
28	0.00657894736842
29	0.0230263157895
30	0.0164473684211
31	0.00657894736842
32	0.00986842105263
33	0.0131578947368
34	0.00986842105263
35	0.00657894736842
36	0.00986842105263
37	0.00657894736842
38	0.00657894736842
39	0.00328947368421
40	0.00328947368421
43	0.00986842105263
172	0.00328947368421
45	0.00657894736842
48	0.00328947368421
49	0.00328947368421
50	0.00657894736842
52	0.00328947368421
54	0.00657894736842
56	0.00328947368421
58	0.00328947368421
59	0.00328947368421
60	0.00328947368421
452	0.00328947368421
70	0.00328947368421
71	0.00328947368421
74	0.00328947368421
163	0.00328947368421
228	0.00328947368421
221	0.00328947368421
225	0.00328947368421
99	0.00328947368421
100	0.00328947368421
295	0.00328947368421
154	0.00328947368421
